country,year,iso2,iso3,iso.numeric,g.whoregion,bmu,bmu.mdr,hcf.rur.hosp,hcf.rur.hcent,hcf.rur.hpost,hcf.urb.hosp,hcf.urb.hcent,hcf.urb.hpost,hcf.tot,hcf.ntp.tx,hcf.phc,free.dx,cxr.scrn,tx.sprv.tot,tx.sprv.hcw,tx.sprv.cm,tx.sprv.fam,hcf.rur,hcf.urb,lab.sm.f,lab.sm.eqa.f,lab.sm.eqa.fail,lab.sm.eqa.pass,lab.sm.p,lab.sm.eqa.p,lab.cul.f,lab.sm.led,lab.cul.eqa.f,lab.cul.eqa.fail,lab.cul.eqa.pass,lab.cul.p,lab.cul.eqa.p,lab.dst.f,lab.dst.eqa.f,lab.dst.eqa.fail,lab.dst.eqa.pass,lab.dst.p,lab.dst.eqa.p,dx.test.sites,smear,smear.eqa,smear.eqa.pass,xpert,xpert.eqa,culture,culture.eqa.pass,dst,dst.eqa.pass,sldst,sldst.eqa.pass,lpa,lpa.eqa.pass,sllpa,sllpa.eqa.pass,infection.tests.used,m.wrd.tests.performed,m.wrd.tests.positive,m.wrd,m.wrd.eqa.pass,m.inh,m.fq,dst.naat.pza,lpa.fl,lpa.fl.eqa.pass,lpa.sl,lpa.sl.eqa.pass,dst.rif,dst.rif.eqa.pass,dst.inh,dst.inh.eqa.pass,dst.pza,dst.pza.eqa.pass,dst.moxlev,dst.moxlev.eqa.pass,dst.bdq,dst.bdq.eqa.pass,dst.lzd,dst.lzd.eqa.pass,iso15189.accredited,qms.pending,lmis,m.wrd.etrans,c.lab.sm.100k,c.lab.cul.5m,c.lab.dst.5m,lab.lpa.f,lab.lpa.eqa.f,lab.lpa.eqa.pass,lab.lpa.p,lab.lpa.eqa.p,c.lab.lpa.5m,lab.xpert,lab.xpert.eqa,lab.xpert.p,xpert.cart,sldst.avail.incntry,sldst.avail.outcntry,sldst.avail,non.ntp.collab.priv,non.ntp.collab.pub,collab.private.lab,collab.public.lab,lab.stkout.cntr,lab.stkout.periph,nrl,nrl.srl.link,nrl.qms,qms,nrl.iso15189,xpert.etrans,dst.in.guide,dst.impl,lc.rst.in.guide,lc.rst.impl,lc.dst.in.guide,lc.dst.impl,rst.in.guide,rst.impl,lpa.in.guide,lpa.impl,sp.case.dfn.in.guide,sp.case.dfn.impl,dx.alg.tbhiv.in.guide,dx.alg.tbhiv.impl,xpert.in.guide,xpert.impl,xpert.in.guide.TBHIV,xpert.in.guide.MDR,xpert.in.guide.tb,xpert.in.guide.children,xpert.in.guide.eptb,xpert.in.guide.drtb,wrd.initial.test,universal.dst,free.dx.followup,lf.urine.lam,staff.needed,staff.avail,staff.trained,tb.curic.dr,tb.curic.nurse,tb.curic.labtech,free.fld.ntp,fld.stkout.cntr,sld.stkout.cntr,fld.stkout.periph,sld.stkout.periph,r.rgmn.new.initcont,fdc.pcnt,paed.form,fld.priv.pharm,fld.no.presc,ntp.ind.data,ntp.rdbms,brdn.surveil,brdn.surveil.rcnt,brdn.surveil.nxt,brdn.crc,brdn.crc.rcnt,brdn.crc.nxt,brdn.disease,brdn.disease.rcnt,brdn.disease.nxt,brdn.infect,brdn.infect.rcnt,brdn.infect.nxt,brdn.mort,brdn.mort.rcnt,brdn.mort.nxt,brdn.vitalreg,brdn.vitalreg.rcnt,brdn.vitalreg.nxt,cdr.cntryest,tbhiv.surveil,tbhiv.surv.prev,tbhiv.surv.yr,tbhiv.surv.cil,tbhiv.surv.ciu,tbhiv.sentin.prev,tbhiv.sentin.yr,tbhiv.sentin.cil,tbhiv.sentin.ciu,mgt.drtb.guide,mgt.drtb.guide.yr,mgt.drtb.trmat,mgt.drtb.trmat.yr,mgt.drtb.trcond,mgt.drtb.trcond.yr,mdr.tx.rgmn,qa.kanamycin,qa.capreomycin,qa.ofloxacin,qa.levofloxacin,qa.moxifloxacin,qa.eth.prothionamide,qa.cyclos.terizidone,qa.aminosalicylic,qa.clofazimine,qa.linezolid,qa.amoxy.clavulanate,qa.thioacetazone,qa.clarithromycin,qa.imipenem,eol.care,mdrxdr.fail.morphine,drtb.surveil,drtb.surv.new.prev,drtb.surv.new.yr,drtb.surv.new.cil,drtb.surv.new.ciu,drtb.surv.ret.prev,drtb.surv.ret.yr,drtb.surv.ret.cil,drtb.surv.ret.ciu,fldst.all,fldst.new,fldst.ret,fldst.fail,fldst.chron,fldst.mdrct,vcnt.mo.prct,vcnt.nurse.prct,vcnt.asst.prct,vcnt.labtech.prct,train.yr.mo.prct,train.yr.nurse.prct,train.yr.asst.prct,train.yr.labtech.prct,train.mo.prct,train.nurse.prct,train.asst.prct,train.labtech.prct,screen.data.available,newinc.con,newinc.con.screen,rev.newinc,rev.newinc.con,rev.newinc.con.screen,prevtx.data.available,newinc.con04.prevtx,ptsurvey.newinc,ptsurvey.newinc.con04.prevtx,prevtx.5plus.data.available,newinc.con5plus.prevtx,ptsurvey.newinc.5plus,ptsurvey.newinc.con5plus.prevtx,newinc.con.prevtx,ptsurvey.newinc.con.prevtx,prevtx.short.data.available,tpt.short.regimens.used,tpt.1hp,tpt.3hp,tpt.3hr,tpt.4r,prevtx.short.rifamycin,prevtx.cmplt.data.available,newinc.con.prevtx.cmplt,spct.screen.chld,spct.screen.all,ct.tbcases.chld,ct.tbcases.all,ct.ipt.chld,ct.ipt.all,bc.screen.chld,bc.screen.all,ct.drtbcases.chld,ct.drtbcases.all,ct.chld,ct.all,ct.labconf.tbcases.chld,ct.labconf.tbcases.all,ct.prevtx.cmplt.chld,ct.prevtx.cmplt.all,newinc.con04,newinc.con04.screen,newrel.diabtest,newrel.indigenous,newrel.prisoners,newrel.migrants,newrel.homeless,newrel.alcohol,newrel.drug,newrel.covid,newrel.m1014,newrel.m1519,newrel.f1014,newrel.f1519,free.food.sup,screen.immig,immig.tx.policy,hss.hr.plan,hss.hr.plan.align,hss.dev.plan,hss.dev.plan.align,hss.povrdn,hss.povrdn.align,hss.exp.fw,hss.exp.fw.align,hss.swap,hss.swap.align,hss.tobacco,hss.tobacco.align,ic.assess,ic.assess.yr,ic.plan,hcw.tb.infected,hcw.tot,hcw.ic.train,thosp.ic.person,thosp.ic.asmnt,thosp.ic.train,thosp.tot,phcf.pal,phcf.tot,caseb.err.nat,digital.adherence.support,refsrc.recorded,txloc.recorded,bmu.refsrc.txloc.data,pub.tot,pub.collab,pub.sspct.ref,pub.new.dx,pub.new.tx,priv.tot,priv.collab,priv.sspct.ref,priv.new.dx,priv.new.tx,mdr.tx.nonntp,istc.promote.nonntp,istc.endorsed,acsm.nonntp.involved,kap.tb.study,kap.baseline,kap.design.acsm,dissem.charter,train.charter,bmu.community.impl,community.data.available,bmu.ref.data,notified.ref,notified.ref.community,bmu.rxsupport.data,bmu.rxsupport.data.coh,rxsupport.community.coh,rxsupport.community.succ,exp.res,pulm.spec.available,newrel.pulm.spec,newrel.pulm.mbovis,ep.spec.available,newrel.ep.labconf,newrel.ep.spec,newrel.ep.mbovis
Portugal,2006,PT,PRT,620,EUR,20,,,,,,,,,,,,,,,,,,,60,0,,,,,60,,0,,,,,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,28.5,7.6,,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,1,0,34,,,,,,1,,1,,1980,,,,0,,,0,,,0,,,0,,,,1,,,,,,,,,1,2007,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,6,,,2,0,2,,0,0,,,,,,,,,,,,,,,,,,,,,,,
Portugal,2007,PT,PRT,620,EUR,20,,,,,,,,52,52,1,10,,1231,32,33,33,Respiratory Diagnosis Centre,Respiratory Diagnosis Centre,60,0,24,,,,60,,0,31,,,,16,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,28.4,7.6,,,,,,,,,,,,,,0,3,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,0,0,,,0,,,1,20,1,2007,2008,,,,2,,,2,,,2,,,2,,,,1,,,,,,,,,21,2007,1,2008,1,2008,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6005,,107,,970,,,,,,,,,,,,,,,,,,,,,,,,,,0,120,0,2,0,2,0,2,1,0,0,0,,,,,,,,,,,,,15,52,,,,,,,5,,53,53,,1,,,,,0,0,,0,,,,,,,,,,,,,,,,,,,,,
Portugal,2008,PT,PRT,620,EUR,,,,,,,,,,,,10,,,,,,,,,,,,60,24,,,,,,60,31,,,,,16,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,28.4,7.6,,,,,,,,,,,,,23,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,,,1,,1,2008,2009,1,2003,,0,,,0,,,0,,,0,,,90,1,14.6,2008,13.38,15.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.3,2008,0.81,2.03,6.3,2008,2.76,12.03,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,2009,PT,PRT,620,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,23,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,85,1,,,40,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,2010,PT,PRT,620,EUR,,,,,,,,,,,,10,,,,,,,,88,37,,34,,,88,,32,,,,,22,12,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,41.6,10.4,18,10,,,,8.5,,,,,1,0,23,20,68,,,0,0,1,,,,,,1,1,0,1,,,,,1,1,0,1,0,1,,,,,,,,,,,,,,,,,,,1,,,,,1,90,1,,,,,,,,,,,,,,,,,,,,,,,,1,12,2010,10,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,2011,PT,PRT,620,EUR,,,,,,,,,,,,,,,,,,,,,,,,88,38,,,,,,88,23,,,,,22,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,12,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,2012,PT,PRT,620,EUR,,,,,,,,,,,,10,,,,,,,,48,30,,27,,,47,,,,,,,22,10,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,22.3,10.5,,6,,,,,,,,,1,,23,,,1,1,,,1,1,,,,,1,,1,,,,,,1,,,,1,,,,1,1,,,,,,,,,,,,,,,1,,,,,1,90,1,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,2013,PT,PRT,620,EUR,,,,,,,,,,,,10,,,,,,,,54,30,,30,,,52,,,,,,,29,7,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,24.8,13.9,17,4,,,,8.1,1,1,,,1,,23,,,1,1,,,1,1,0,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,1,,,,,,90,1,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,2014,PT,PRT,620,EUR,,,,,,,,,,,,,,,,,,,,54,28,,26,,,52,,,,,,,29,9,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,25.0,13.9,17,4,,,,8.2,1,1,,,1,,23,,,0,0,,,1,1,1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,90,1,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,2015,PT,PRT,620,EUR,,,,,,,,,,,,,,,15,0,0,,,,,,,,,,,,,,,,,,,,,,,54,28,,8,,52,,24,7,1,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,0,,0,0,0,0,,,,,,,,,,,,0,0,0,0,,90,1,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,120,,,,,,,,,,,,,,,,,,,,5,100,106,2113,,8028,0,0,,,,,,,,,,,,,,,,,,,,,0,,120,,,,,,,,,,,,,,,55,38,,,,,,,0,0,42,,,,,,,,0,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,2016,PT,PRT,620,EUR,,,,,,,,,,,,,,,15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,,0,0,0,0,,90,1,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,98,,,,,,,,,,,,,,,,,,,,10,65,98,1748,,3483,0,0,,5536,2,28,44,856,,,,,,,,,,,,,,,0,,120,,,,,,,,,,,,,,,55,40,130240,,,,,,0,,42,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,2017,PT,PRT,620,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,10,,47,,24,,1,,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,167,,,60,2019,,,,,,,,,,,,,,,,16,60,167,2019,,4034,0,0,,6483,1,39,87,1108,,,,,,,,,,,,,,,0,,120,,,,,,,,,,,,,,,,,,,,,,,,,42,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,2018,PT,PRT,620,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,39,,21,18,47,,25,,2,2,15,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,110,,,,,,,1936,,1,,,,,,37,,,,,9,85,110,1936,,5294,0,0,,6080,4,47,47,968,,,,,,,,,,,,,,,0,,120,,,,,,,,,,,,,,,,,,,,,,,,,42,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11,0,1,232,2,0
Portugal,2019,PT,PRT,620,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,,,10,5,42,,19,10,2,1,20,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,,,,,,,,,,,,,90,1,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,4314,3109,,,,60,72,,,,,,,2028,,1,,,,,,222,,1654,,,19,85,72,1848,,3190,,10,,4416,3,40,36,1018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,2020,PT,PRT,620,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,46,,46,,,42,42,,,,,,,,,,,,10,5,,,,20,5,6,,19,10,19,10,19,10,2,1,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,2118,1495,,,,60,57,,,,,,,1368,,1,,,,,,12,,1185,,,11,49,57,1368,,1495,0,0,,2118,3,24,39,966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,2021,PT,PRT,620,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,45,,,,,41,,,,,,,,,,177,,,10,,15,6,19,,,,,,,,,,,1,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,2673,1931,,,,60,63,,,,,,,1097,,,1,0,0,1,1,71,,,,,8,52,55,1088,,1931,0,0,,2673,2,23,35,665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,1997,PT,PRT,620,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,2000,PT,PRT,620,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,1998,PT,PRT,620,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,1999,PT,PRT,620,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,1996,PT,PRT,620,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paraguay,2001,PY,PRY,600,AMR,28,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paraguay,2002,PY,PRY,600,AMR,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paraguay,2003,PY,PRY,600,AMR,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paraguay,2004,PY,PRY,600,AMR,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
